Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,125.70999908447266,127.73999786376953,125.54000091552734,127.58000183105469,98.58653259277344,5626000
2018-01-03,127.45999908447266,128.94000244140625,126.9000015258789,128.50999450683594,99.30517578125,5805500
2018-01-04,127.94999694824219,128.35000610351562,127.22000122070312,128.11000061035156,98.99607849121094,4598300
2018-01-05,127.97000122070312,128.10000610351562,127.0999984741211,127.9000015258789,98.83379364013672,4189200
2018-01-08,127.86000061035156,128.6300048828125,127.62999725341797,128.52999877929688,99.32064056396484,4826100
2018-01-09,128.42999267578125,128.94000244140625,127.79000091552734,127.83999633789062,98.78744506835938,4422300
2018-01-10,128.30999755859375,128.75999450683594,127.80000305175781,128.66000366210938,99.42108917236328,5292200
2018-01-11,128.9199981689453,133.32000732421875,128.75999450683594,132.57000732421875,102.44254302978516,11641300
2018-01-12,132.19000244140625,133.85000610351562,132.11000061035156,133.60000610351562,103.23846435546875,7232900
2018-01-16,133.6699981689453,133.8800048828125,131.60000610351562,132.00999450683594,102.00975799560547,6254200
2018-01-17,132.19000244140625,132.8000030517578,130.9600067138672,132.36000061035156,102.28023529052734,5632700
2018-01-18,132.35000610351562,132.5,131.02999877929688,131.58999633789062,101.6852035522461,5890000
2018-01-19,131.8300018310547,132.0,130.2100067138672,131.3000030517578,101.46112060546875,6048900
2018-01-22,131.3000030517578,132.55999755859375,131.27999877929688,132.55999755859375,102.43477630615234,5248800
2018-01-23,132.3800048828125,132.55999755859375,130.72999572753906,131.02000427246094,101.24475860595703,5747300
2018-01-24,131.3800048828125,132.6699981689453,131.07000732421875,131.38999938964844,101.5306625366211,6868200
2018-01-25,131.75999450683594,131.8699951171875,130.33999633789062,130.64999389648438,100.95883178710938,4597200
2018-01-26,130.7100067138672,131.75,130.3699951171875,131.19000244140625,101.37612915039062,6310500
2018-01-29,130.05999755859375,131.5800018310547,128.32000732421875,128.47999572753906,99.2820053100586,6350700
2018-01-30,127.61000061035156,128.00999450683594,125.19000244140625,125.2300033569336,96.77056884765625,8084000
2018-01-31,125.41999816894531,125.81999969482422,124.05000305175781,125.3499984741211,96.86331939697266,9626800
2018-02-01,125.5999984741211,125.62999725341797,124.05999755859375,125.56999969482422,97.03331756591797,7844500
2018-02-02,123.94999694824219,123.94999694824219,117.63999938964844,118.58000183105469,91.63184356689453,13182600
2018-02-05,116.98999786376953,118.30000305175781,108.0199966430664,112.62000274658203,87.02629852294922,15414700
2018-02-06,111.19999694824219,117.62999725341797,110.76000213623047,117.18000030517578,90.54998779296875,18416300
2018-02-07,117.4000015258789,119.2699966430664,115.2300033569336,115.29000091552734,89.0895004272461,11535700
2018-02-08,115.16999816894531,115.88999938964844,112.20999908447266,112.30000305175781,86.77900695800781,9927500
2018-02-09,113.33999633789062,114.62000274658203,109.5,113.5,87.706298828125,10922400
2018-02-12,114.80000305175781,115.8499984741211,112.91000366210938,113.9800033569336,88.07720947265625,8358200
2018-02-13,113.33999633789062,113.61000061035156,111.86000061035156,113.29000091552734,87.54402923583984,7065900
2018-02-14,112.5,114.05000305175781,111.4000015258789,113.62999725341797,87.80674743652344,7031900
2018-02-15,112.86000061035156,113.0199966430664,110.83999633789062,112.52999877929688,87.82237243652344,5405000
2018-02-16,112.3499984741211,112.94000244140625,111.20999908447266,112.13999938964844,87.51799011230469,5950400
2018-02-20,112.27999877929688,112.76000213623047,110.58000183105469,110.9800033569336,86.61270904541016,6810900
2018-02-21,111.13999938964844,112.05999755859375,109.05999755859375,109.05999755859375,85.11426544189453,6892300
2018-02-22,109.55000305175781,111.44000244140625,108.9000015258789,109.88999938964844,85.76203918457031,8176700
2018-02-23,110.45999908447266,112.73999786376953,110.25,112.58999633789062,87.86918640136719,6460200
