Date,Open,High,Low,Close,Adj Close,Volume
2022-12-01,48.72999954223633,50.972999572753906,48.72999954223633,49.56999969482422,49.56999969482422,4615800
2022-12-02,48.0,49.779998779296875,46.83000183105469,48.369998931884766,48.369998931884766,3446100
2022-12-05,47.959999084472656,48.2400016784668,42.76499938964844,43.25,43.25,6589900
2022-12-06,43.540000915527344,44.15999984741211,41.31999969482422,43.599998474121094,43.599998474121094,6048700
2022-12-07,43.779998779296875,45.13999938964844,43.56999969482422,44.27000045776367,44.27000045776367,4924100
2022-12-08,44.619998931884766,49.82500076293945,43.5099983215332,49.20000076293945,49.20000076293945,8788400
2022-12-09,48.77000045776367,51.310001373291016,48.36000061035156,48.41999816894531,48.41999816894531,5612700
2022-12-12,48.61000061035156,51.0,47.86000061035156,50.91999816894531,50.91999816894531,3631300
2022-12-13,55.459999084472656,55.5099983215332,50.529998779296875,51.7400016784668,51.7400016784668,5739600
2022-12-14,51.70000076293945,53.849998474121094,51.18000030517578,52.31999969482422,52.31999969482422,4718100
2022-12-15,50.79999923706055,52.20800018310547,48.779998779296875,49.060001373291016,49.060001373291016,3882800
2022-12-16,49.060001373291016,49.650001525878906,45.790000915527344,47.540000915527344,47.540000915527344,7769000
2022-12-19,47.34000015258789,47.34000015258789,44.54999923706055,45.06999969482422,45.06999969482422,5393400
2022-12-20,44.15999984741211,46.619998931884766,43.70000076293945,46.5099983215332,46.5099983215332,3657300
2022-12-21,46.86000061035156,48.18000030517578,45.22999954223633,46.5099983215332,46.5099983215332,3382000
2022-12-22,45.369998931884766,45.45000076293945,44.06999969482422,45.31999969482422,45.31999969482422,3996500
2022-12-23,44.599998474121094,45.16999816894531,42.90999984741211,43.779998779296875,43.779998779296875,2725700
2022-12-27,43.0099983215332,43.5099983215332,41.79999923706055,42.58000183105469,42.58000183105469,2783000
2022-12-28,42.130001068115234,43.13999938964844,41.619998931884766,42.220001220703125,42.220001220703125,2827800
2022-12-29,42.70000076293945,45.650001525878906,42.20000076293945,45.36000061035156,45.36000061035156,4238300
2022-12-30,44.27000045776367,45.36000061035156,43.880001068115234,45.209999084472656,45.209999084472656,2468100
2023-01-03,46.349998474121094,47.720001220703125,42.290000915527344,43.02000045776367,43.02000045776367,4582400
2023-01-04,43.650001525878906,44.040000915527344,42.22999954223633,43.04999923706055,43.04999923706055,3355300
2023-01-05,42.84000015258789,43.130001068115234,38.720001220703125,38.90999984741211,38.90999984741211,7318500
2023-01-06,39.5099983215332,40.18000030517578,37.560001373291016,39.900001525878906,39.900001525878906,5464100
2023-01-09,41.029998779296875,42.83000183105469,40.20000076293945,40.400001525878906,40.400001525878906,7439400
2023-01-10,40.154998779296875,41.849998474121094,39.470001220703125,41.79999923706055,41.79999923706055,3343300
2023-01-11,42.25,43.7239990234375,41.52000045776367,43.529998779296875,43.529998779296875,3109700
2023-01-12,43.97999954223633,44.060001373291016,41.2400016784668,43.47999954223633,43.47999954223633,3732400
2023-01-13,42.5,44.0,42.189998626708984,43.93000030517578,43.93000030517578,2959900
2023-01-17,42.5099983215332,46.59000015258789,41.52000045776367,46.36000061035156,46.36000061035156,5712100
2023-01-18,46.869998931884766,47.439998626708984,44.22999954223633,44.25,44.25,4292000
2023-01-19,43.25,44.130001068115234,41.66999816894531,42.70000076293945,42.70000076293945,4287300
2023-01-20,43.06999969482422,45.619998931884766,42.97999954223633,45.599998474121094,45.599998474121094,4416800
2023-01-23,45.83000183105469,47.97999954223633,45.40999984741211,47.619998931884766,47.619998931884766,4362800
2023-01-24,46.650001525878906,48.97999954223633,46.06999969482422,46.66999816894531,46.66999816894531,3768300
2023-01-25,44.11000061035156,46.59000015258789,42.2599983215332,46.15999984741211,46.15999984741211,5232600
2023-01-26,48.0,49.560001373291016,46.810001373291016,49.52000045776367,49.52000045776367,5403600
2023-01-27,49.060001373291016,53.7599983215332,48.810001373291016,53.11000061035156,53.11000061035156,8717700
2023-01-30,52.040000915527344,52.59000015258789,49.779998779296875,49.970001220703125,49.970001220703125,4645400
2023-01-31,50.31999969482422,53.5099983215332,50.0,52.90999984741211,52.90999984741211,4712800
2023-02-01,53.18000030517578,56.255001068115234,51.970001220703125,55.5099983215332,55.5099983215332,5127400
2023-02-02,60.005001068115234,65.51000213623047,59.790000915527344,63.290000915527344,63.290000915527344,10918400
2023-02-03,58.529998779296875,62.935001373291016,58.45000076293945,59.43000030517578,59.43000030517578,5729200
2023-02-06,58.2400016784668,59.939998626708984,56.45000076293945,56.650001525878906,56.650001525878906,4942100
2023-02-07,56.560001373291016,58.810001373291016,55.31999969482422,58.369998931884766,58.369998931884766,5038000
2023-02-08,59.27000045776367,61.29999923706055,57.84000015258789,58.06999969482422,58.06999969482422,4717300
2023-02-09,59.56999969482422,61.02000045776367,57.974998474121094,58.16999816894531,58.16999816894531,8485900
2023-02-10,63.64500045776367,64.31999969482422,58.0099983215332,60.099998474121094,60.099998474121094,18671700
2023-02-13,60.0,64.12000274658203,58.369998931884766,64.08000183105469,64.08000183105469,10168000
2023-02-14,62.43000030517578,68.94000244140625,62.11000061035156,68.37999725341797,68.37999725341797,12508400
2023-02-15,68.80000305175781,72.41000366210938,67.47000122070312,72.4000015258789,72.4000015258789,7146400
2023-02-16,69.05999755859375,71.29000091552734,68.0,68.31999969482422,68.31999969482422,6939500
2023-02-17,67.12000274658203,67.19000244140625,63.5099983215332,64.44999694824219,64.44999694824219,7081700
2023-02-21,63.02000045776367,64.4000015258789,61.150001525878906,61.939998626708984,61.939998626708984,5066700
2023-02-22,62.400001525878906,64.06999969482422,61.209999084472656,61.470001220703125,61.470001220703125,4175700
2023-02-23,62.959999084472656,63.7239990234375,59.56999969482422,61.7400016784668,61.7400016784668,3940500
2023-02-24,60.25,60.880001068115234,58.57500076293945,59.20000076293945,59.20000076293945,4026100
2023-02-27,60.11000061035156,61.470001220703125,59.650001525878906,60.2599983215332,60.2599983215332,3696100
2023-02-28,59.709999084472656,61.099998474121094,59.470001220703125,60.0099983215332,60.0099983215332,3390700
2023-03-01,60.20000076293945,60.650001525878906,58.349998474121094,58.5099983215332,58.5099983215332,2865400
2023-03-02,57.57500076293945,60.06999969482422,57.09000015258789,59.400001525878906,59.400001525878906,3911800
2023-03-03,59.560001373291016,62.459999084472656,59.150001525878906,61.58000183105469,61.58000183105469,3877600
2023-03-06,62.0099983215332,62.75,60.02000045776367,60.099998474121094,60.099998474121094,2630700
2023-03-07,60.25,61.43000030517578,59.42300033569336,59.599998474121094,59.599998474121094,2488800
2023-03-08,59.47999954223633,60.63999938964844,58.61000061035156,59.29999923706055,59.29999923706055,2132600
2023-03-09,59.029998779296875,60.40999984741211,56.80099868774414,57.369998931884766,57.369998931884766,3248000
2023-03-10,56.0099983215332,56.38999938964844,51.88999938964844,52.720001220703125,52.720001220703125,7705400
2023-03-13,52.0099983215332,56.25,50.349998474121094,55.25,55.25,6182000
2023-03-14,56.33000183105469,56.790000915527344,54.19499969482422,54.79999923706055,54.79999923706055,5105700
2023-03-15,53.939998626708984,55.900001525878906,52.880001068115234,55.25,55.25,3955200
2023-03-16,55.65999984741211,56.974998474121094,54.380001068115234,55.529998779296875,55.529998779296875,3924000
2023-03-17,55.5099983215332,55.915000915527344,53.709999084472656,54.529998779296875,54.529998779296875,6866900
2023-03-20,53.810001373291016,54.290000915527344,52.5,53.720001220703125,53.720001220703125,3697200
2023-03-21,54.5,58.09000015258789,54.48500061035156,57.2599983215332,57.2599983215332,4418600
2023-03-22,57.04999923706055,58.540000915527344,55.41999816894531,55.439998626708984,55.439998626708984,4711700
2023-03-23,56.47999954223633,58.63999938964844,56.290000915527344,58.18000030517578,58.18000030517578,4669100
2023-03-24,57.68000030517578,57.70000076293945,55.38999938964844,56.63999938964844,56.63999938964844,2944000
2023-03-27,57.2599983215332,58.150001525878906,56.060001373291016,56.099998474121094,56.099998474121094,2494800
2023-03-28,56.5,56.90999984741211,55.880001068115234,56.47999954223633,56.47999954223633,2225900
2023-03-29,57.400001525878906,57.90999984741211,56.45000076293945,57.09000015258789,57.09000015258789,2336000
2023-03-30,58.349998474121094,60.04999923706055,57.77000045776367,58.90999984741211,58.90999984741211,4362700
2023-03-31,59.0,62.22999954223633,58.78499984741211,61.65999984741211,61.65999984741211,4143600
2023-04-03,60.70000076293945,61.61000061035156,59.630001068115234,61.18000030517578,61.18000030517578,3058200
2023-04-04,61.5,63.09000015258789,60.540000915527344,61.22999954223633,61.22999954223633,4221100
2023-04-05,60.529998779296875,60.70000076293945,56.599998474121094,57.63999938964844,57.63999938964844,4985700
2023-04-06,56.599998474121094,59.470001220703125,55.619998931884766,59.08000183105469,59.08000183105469,3403400
2023-04-10,58.27000045776367,59.31999969482422,57.029998779296875,58.86000061035156,58.86000061035156,2607600
2023-04-11,58.02000045776367,61.310001373291016,57.869998931884766,60.70000076293945,60.70000076293945,3996000
2023-04-12,62.52000045776367,64.25,62.20000076293945,63.040000915527344,63.040000915527344,5827200
2023-04-13,63.77000045776367,65.81999969482422,63.584999084472656,64.87999725341797,64.87999725341797,4338700
2023-04-14,64.12999725341797,65.48999786376953,63.130001068115234,64.68000030517578,64.68000030517578,2682800
2023-04-17,64.70999908447266,65.6500015258789,64.04399871826172,64.69999694824219,64.69999694824219,2727700
2023-04-18,65.94000244140625,66.19999694824219,63.70000076293945,64.45999908447266,64.45999908447266,2597000
2023-04-19,63.93000030517578,64.53500366210938,62.599998474121094,62.869998931884766,62.869998931884766,3315200
2023-04-20,61.459999084472656,62.81999969482422,61.02000045776367,62.40999984741211,62.40999984741211,3767200
2023-04-21,62.540000915527344,63.45500183105469,62.11000061035156,62.79999923706055,62.79999923706055,3315700
2023-04-24,63.380001068115234,64.1989974975586,61.619998931884766,62.5,62.5,2874500
2023-04-25,61.47999954223633,61.560001373291016,57.810001373291016,58.09000015258789,58.09000015258789,4248500
2023-04-26,59.33000183105469,62.0099983215332,59.15999984741211,59.52000045776367,59.52000045776367,3461900
2023-04-27,61.400001525878906,61.400001525878906,59.11000061035156,59.58000183105469,59.58000183105469,10248700
2023-04-28,44.40999984741211,47.099998474121094,43.0099983215332,47.04999923706055,47.04999923706055,33129500
2023-05-01,46.66999816894531,46.810001373291016,44.22999954223633,44.720001220703125,44.720001220703125,10217700
2023-05-02,44.59000015258789,44.65599822998047,42.709999084472656,42.880001068115234,42.880001068115234,7524300
2023-05-03,42.5,43.27000045776367,41.779998779296875,41.900001525878906,41.900001525878906,7496300
2023-05-04,41.939998626708984,42.849998474121094,39.900001525878906,40.47999954223633,40.47999954223633,10014200
2023-05-05,41.65999984741211,44.33000183105469,41.27000045776367,44.06999969482422,44.06999969482422,9302300
2023-05-08,45.02000045776367,46.380001068115234,44.599998474121094,46.310001373291016,46.310001373291016,9162800
2023-05-09,45.470001220703125,47.650001525878906,45.470001220703125,47.150001525878906,47.150001525878906,7901300
2023-05-10,48.48500061035156,49.4900016784668,47.790000915527344,49.209999084472656,49.209999084472656,6984800
2023-05-11,49.099998474121094,50.125,48.189998626708984,50.02000045776367,50.02000045776367,4652600
2023-05-12,49.79999923706055,50.59000015258789,48.29999923706055,49.43000030517578,49.43000030517578,5173600
2023-05-15,49.38999938964844,51.314998626708984,49.099998474121094,51.209999084472656,51.209999084472656,4964200
2023-05-16,50.959999084472656,51.4900016784668,50.709999084472656,51.209999084472656,51.209999084472656,3849500
2023-05-17,51.5,54.470001220703125,51.25,54.20000076293945,54.20000076293945,6230400
2023-05-18,54.26499938964844,58.84000015258789,54.15999984741211,58.52000045776367,58.52000045776367,9178200
2023-05-19,58.1150016784668,60.220001220703125,57.8849983215332,57.9900016784668,57.9900016784668,9497100
2023-05-22,57.60499954223633,58.66999816894531,56.7400016784668,56.79999923706055,56.79999923706055,4427900
2023-05-23,55.779998779296875,58.7400016784668,55.70000076293945,55.91999816894531,55.91999816894531,5146800
2023-05-24,54.79999923706055,56.56999969482422,54.75,56.22999954223633,56.22999954223633,2929400
2023-05-25,57.93000030517578,58.89500045776367,57.310001373291016,58.029998779296875,58.029998779296875,5700200
2023-05-26,57.7599983215332,62.97999954223633,57.209999084472656,61.13999938964844,61.13999938964844,7203400
2023-05-30,63.0,66.58999633789062,62.560001373291016,66.16000366210938,66.16000366210938,8722900
2023-05-31,65.4000015258789,69.44000244140625,64.25,69.16000366210938,69.16000366210938,9427800
2023-06-01,67.75,71.30000305175781,66.70999908447266,69.6500015258789,69.6500015258789,7186900
2023-06-02,71.48999786376953,72.0,69.69999694824219,70.63999938964844,70.63999938964844,5640400
